DetId/i, BinaryDetId/B, Section/C, Layer/I, Ring/I, sensorCenterRho_mm/D, sensorCenterZ_mm/D, phi_deg/D
304103432,00010010001000000100000000001000,PXB, 2, 4, 59.000000, -134.250000, 52.114094
304103428,00010010001000000100000000000100,PXB, 2, 5, 59.000000, -179.000000, 52.114094
304148500,00010010001000001111000000010100,PXB, 2, 1, 64.000000, 0.000000, -143.018298
304148504,00010010001000001111000000011000,PXB, 2, 2, 64.000000, 44.750000, -143.018298
304148508,00010010001000001111000000011100,PXB, 2, 3, 64.000000, 89.500000, -143.018298
304148512,00010010001000001111000000100000,PXB, 2, 4, 64.000000, 134.250000, -143.018298
304148516,00010010001000001111000000100100,PXB, 2, 5, 64.000000, 179.000000, -143.018298
304148496,00010010001000001111000000010000,PXB, 2, 2, 64.000000, -44.750000, -143.018298
304148492,00010010001000001111000000001100,PXB, 2, 3, 64.000000, -89.500000, -143.018298
304148488,00010010001000001111000000001000,PXB, 2, 4, 64.000000, -134.250000, -143.018298
304148484,00010010001000001111000000000100,PXB, 2, 5, 64.000000, -179.000000, -143.018298
304099348,00010010001000000011000000010100,PXB, 2, 1, 64.000000, 0.000000, 36.981702
304099352,00010010001000000011000000011000,PXB, 2, 2, 64.000000, 44.750000, 36.981702
304099356,00010010001000000011000000011100,PXB, 2, 3, 64.000000, 89.500000, 36.981702
304099360,00010010001000000011000000100000,PXB, 2, 4, 64.000000, 134.250000, 36.981702
304099364,00010010001000000011000000100100,PXB, 2, 5, 64.000000, 179.000000, 36.981702
304099344,00010010001000000011000000010000,PXB, 2, 2, 64.000000, -44.750000, 36.981702
304099340,00010010001000000011000000001100,PXB, 2, 3, 64.000000, -89.500000, 36.981702
304099336,00010010001000000011000000001000,PXB, 2, 4, 64.000000, -134.250000, 36.981702
304099332,00010010001000000011000000000100,PXB, 2, 5, 64.000000, -179.000000, 36.981702
304144404,00010010001000001110000000010100,PXB, 2, 1, 59.000000, 0.000000, -158.150690
304144408,00010010001000001110000000011000,PXB, 2, 2, 59.000000, 44.750000, -158.150690
304144412,00010010001000001110000000011100,PXB, 2, 3, 59.000000, 89.500000, -158.150690
304144416,00010010001000001110000000100000,PXB, 2, 4, 59.000000, 134.250000, -158.150690
304144420,00010010001000001110000000100100,PXB, 2, 5, 59.000000, 179.000000, -158.150690
304144400,00010010001000001110000000010000,PXB, 2, 2, 59.000000, -44.750000, -158.150690
304144396,00010010001000001110000000001100,PXB, 2, 3, 59.000000, -89.500000, -158.150690
304144392,00010010001000001110000000001000,PXB, 2, 4, 59.000000, -134.250000, -158.150690
304144388,00010010001000001110000000000100,PXB, 2, 5, 59.000000, -179.000000, -158.150690
304095252,00010010001000000010000000010100,PXB, 2, 1, 59.000000, 0.000000, 21.849310
304095256,00010010001000000010000000011000,PXB, 2, 2, 59.000000, 44.750000, 21.849310
304095260,00010010001000000010000000011100,PXB, 2, 3, 59.000000, 89.500000, 21.849310
304095264,00010010001000000010000000100000,PXB, 2, 4, 59.000000, 134.250000, 21.849310
304095268,00010010001000000010000000100100,PXB, 2, 5, 59.000000, 179.000000, 21.849310
304095248,00010010001000000010000000010000,PXB, 2, 2, 59.000000, -44.750000, 21.849310
304095244,00010010001000000010000000001100,PXB, 2, 3, 59.000000, -89.500000, 21.849310
304095240,00010010001000000010000000001000,PXB, 2, 4, 59.000000, -134.250000, 21.849310
304095236,00010010001000000010000000000100,PXB, 2, 5, 59.000000, -179.000000, 21.849310
304140308,00010010001000001101000000010100,PXB, 2, 1, 64.000000, 0.000000, -173.283082
304140312,00010010001000001101000000011000,PXB, 2, 2, 64.000000, 44.750000, -173.283082
304140316,00010010001000001101000000011100,PXB, 2, 3, 64.000000, 89.500000, -173.283082
304140320,00010010001000001101000000100000,PXB, 2, 4, 64.000000, 134.250000, -173.283082
304140324,00010010001000001101000000100100,PXB, 2, 5, 64.000000, 179.000000, -173.283082
304140304,00010010001000001101000000010000,PXB, 2, 2, 64.000000, -44.750000, -173.283082
304140300,00010010001000001101000000001100,PXB, 2, 3, 64.000000, -89.500000, -173.283082
304140296,00010010001000001101000000001000,PXB, 2, 4, 64.000000, -134.250000, -173.283082
304140292,00010010001000001101000000000100,PXB, 2, 5, 64.000000, -179.000000, -173.283082
304091156,00010010001000000001000000010100,PXB, 2, 1, 64.000000, 0.000000, 6.716918
304091160,00010010001000000001000000011000,PXB, 2, 2, 64.000000, 44.750000, 6.716918
304091164,00010010001000000001000000011100,PXB, 2, 3, 64.000000, 89.500000, 6.716918
304091168,00010010001000000001000000100000,PXB, 2, 4, 64.000000, 134.250000, 6.716918
304091172,00010010001000000001000000100100,PXB, 2, 5, 64.000000, 179.000000, 6.716918
304091152,00010010001000000001000000010000,PXB, 2, 2, 64.000000, -44.750000, 6.716918
304091148,00010010001000000001000000001100,PXB, 2, 3, 64.000000, -89.500000, 6.716918
304091144,00010010001000000001000000001000,PXB, 2, 4, 64.000000, -134.250000, 6.716918
304091140,00010010001000000001000000000100,PXB, 2, 5, 64.000000, -179.000000, 6.716918
304136212,00010010001000001100000000010100,PXB, 2, 1, 59.000000, 0.000000, 171.584526
304136216,00010010001000001100000000011000,PXB, 2, 2, 59.000000, 44.750000, 171.584526
304136220,00010010001000001100000000011100,PXB, 2, 3, 59.000000, 89.500000, 171.584526
304136224,00010010001000001100000000100000,PXB, 2, 4, 59.000000, 134.250000, 171.584526
304136228,00010010001000001100000000100100,PXB, 2, 5, 59.000000, 179.000000, 171.584526
304136208,00010010001000001100000000010000,PXB, 2, 2, 59.000000, -44.750000, 171.584526
304136204,00010010001000001100000000001100,PXB, 2, 3, 59.000000, -89.500000, 171.584526
304136200,00010010001000001100000000001000,PXB, 2, 4, 59.000000, -134.250000, 171.584526
304136196,00010010001000001100000000000100,PXB, 2, 5, 59.000000, -179.000000, 171.584526
304185364,00010010001000011000000000010100,PXB, 2, 1, 59.000000, 0.000000, -8.415474
304185368,00010010001000011000000000011000,PXB, 2, 2, 59.000000, 44.750000, -8.415474
304185372,00010010001000011000000000011100,PXB, 2, 3, 59.000000, 89.500000, -8.415474
304185376,00010010001000011000000000100000,PXB, 2, 4, 59.000000, 134.250000, -8.415474
304185380,00010010001000011000000000100100,PXB, 2, 5, 59.000000, 179.000000, -8.415474
304185360,00010010001000011000000000010000,PXB, 2, 2, 59.000000, -44.750000, -8.415474
304185356,00010010001000011000000000001100,PXB, 2, 3, 59.000000, -89.500000, -8.415474
304185352,00010010001000011000000000001000,PXB, 2, 4, 59.000000, -134.250000, -8.415474
304185348,00010010001000011000000000000100,PXB, 2, 5, 59.000000, -179.000000, -8.415474
304132116,00010010001000001011000000010100,PXB, 2, 1, 64.000000, 0.000000, 156.452134
304132120,00010010001000001011000000011000,PXB, 2, 2, 64.000000, 44.750000, 156.452134
304132124,00010010001000001011000000011100,PXB, 2, 3, 64.000000, 89.500000, 156.452134
304132128,00010010001000001011000000100000,PXB, 2, 4, 64.000000, 134.250000, 156.452134
304132132,00010010001000001011000000100100,PXB, 2, 5, 64.000000, 179.000000, 156.452134
304132112,00010010001000001011000000010000,PXB, 2, 2, 64.000000, -44.750000, 156.452134
304132108,00010010001000001011000000001100,PXB, 2, 3, 64.000000, -89.500000, 156.452134
304132104,00010010001000001011000000001000,PXB, 2, 4, 64.000000, -134.250000, 156.452134
304132100,00010010001000001011000000000100,PXB, 2, 5, 64.000000, -179.000000, 156.452134
304181268,00010010001000010111000000010100,PXB, 2, 1, 64.000000, 0.000000, -23.547866
304181272,00010010001000010111000000011000,PXB, 2, 2, 64.000000, 44.750000, -23.547866
304181276,00010010001000010111000000011100,PXB, 2, 3, 64.000000, 89.500000, -23.547866
304181280,00010010001000010111000000100000,PXB, 2, 4, 64.000000, 134.250000, -23.547866
304181284,00010010001000010111000000100100,PXB, 2, 5, 64.000000, 179.000000, -23.547866
304181264,00010010001000010111000000010000,PXB, 2, 2, 64.000000, -44.750000, -23.547866
304181260,00010010001000010111000000001100,PXB, 2, 3, 64.000000, -89.500000, -23.547866
304181256,00010010001000010111000000001000,PXB, 2, 4, 64.000000, -134.250000, -23.547866
304181252,00010010001000010111000000000100,PXB, 2, 5, 64.000000, -179.000000, -23.547866
304128020,00010010001000001010000000010100,PXB, 2, 1, 59.000000, 0.000000, 141.319742
304128024,00010010001000001010000000011000,PXB, 2, 2, 59.000000, 44.750000, 141.319742
304128028,00010010001000001010000000011100,PXB, 2, 3, 59.000000, 89.500000, 141.319742
304128032,00010010001000001010000000100000,PXB, 2, 4, 59.000000, 134.250000, 141.319742
304128036,00010010001000001010000000100100,PXB, 2, 5, 59.000000, 179.000000, 141.319742
304128016,00010010001000001010000000010000,PXB, 2, 2, 59.000000, -44.750000, 141.319742
304128012,00010010001000001010000000001100,PXB, 2, 3, 59.000000, -89.500000, 141.319742
304128008,00010010001000001010000000001000,PXB, 2, 4, 59.000000, -134.250000, 141.319742
304128004,00010010001000001010000000000100,PXB, 2, 5, 59.000000, -179.000000, 141.319742
304177172,00010010001000010110000000010100,PXB, 2, 1, 59.000000, 0.000000, -38.680258
304177176,00010010001000010110000000011000,PXB, 2, 2, 59.000000, 44.750000, -38.680258
304177180,00010010001000010110000000011100,PXB, 2, 3, 59.000000, 89.500000, -38.680258
304177184,00010010001000010110000000100000,PXB, 2, 4, 59.000000, 134.250000, -38.680258
304177188,00010010001000010110000000100100,PXB, 2, 5, 59.000000, 179.000000, -38.680258
304177168,00010010001000010110000000010000,PXB, 2, 2, 59.000000, -44.750000, -38.680258
304177164,00010010001000010110000000001100,PXB, 2, 3, 59.000000, -89.500000, -38.680258
304177160,00010010001000010110000000001000,PXB, 2, 4, 59.000000, -134.250000, -38.680258
304177156,00010010001000010110000000000100,PXB, 2, 5, 59.000000, -179.000000, -38.680258
304123924,00010010001000001001000000010100,PXB, 2, 1, 64.000000, 0.000000, 126.187350
304123928,00010010001000001001000000011000,PXB, 2, 2, 64.000000, 44.750000, 126.187350
304123932,00010010001000001001000000011100,PXB, 2, 3, 64.000000, 89.500000, 126.187350
304123936,00010010001000001001000000100000,PXB, 2, 4, 64.000000, 134.250000, 126.187350
304123940,00010010001000001001000000100100,PXB, 2, 5, 64.000000, 179.000000, 126.187350
304123920,00010010001000001001000000010000,PXB, 2, 2, 64.000000, -44.750000, 126.187350
304123916,00010010001000001001000000001100,PXB, 2, 3, 64.000000, -89.500000, 126.187350
304123912,00010010001000001001000000001000,PXB, 2, 4, 64.000000, -134.250000, 126.187350
304123908,00010010001000001001000000000100,PXB, 2, 5, 64.000000, -179.000000, 126.187350
304173076,00010010001000010101000000010100,PXB, 2, 1, 64.000000, 0.000000, -53.812650
304173080,00010010001000010101000000011000,PXB, 2, 2, 64.000000, 44.750000, -53.812650
304173084,00010010001000010101000000011100,PXB, 2, 3, 64.000000, 89.500000, -53.812650
304173088,00010010001000010101000000100000,PXB, 2, 4, 64.000000, 134.250000, -53.812650
304173092,00010010001000010101000000100100,PXB, 2, 5, 64.000000, 179.000000, -53.812650
304173072,00010010001000010101000000010000,PXB, 2, 2, 64.000000, -44.750000, -53.812650
304173068,00010010001000010101000000001100,PXB, 2, 3, 64.000000, -89.500000, -53.812650
304173064,00010010001000010101000000001000,PXB, 2, 4, 64.000000, -134.250000, -53.812650
304173060,00010010001000010101000000000100,PXB, 2, 5, 64.000000, -179.000000, -53.812650
304119828,00010010001000001000000000010100,PXB, 2, 1, 59.000000, 0.000000, 111.054958
304119832,00010010001000001000000000011000,PXB, 2, 2, 59.000000, 44.750000, 111.054958
304119836,00010010001000001000000000011100,PXB, 2, 3, 59.000000, 89.500000, 111.054958
304119840,00010010001000001000000000100000,PXB, 2, 4, 59.000000, 134.250000, 111.054958
304119844,00010010001000001000000000100100,PXB, 2, 5, 59.000000, 179.000000, 111.054958
304119824,00010010001000001000000000010000,PXB, 2, 2, 59.000000, -44.750000, 111.054958
304119820,00010010001000001000000000001100,PXB, 2, 3, 59.000000, -89.500000, 111.054958
304119816,00010010001000001000000000001000,PXB, 2, 4, 59.000000, -134.250000, 111.054958
304119812,00010010001000001000000000000100,PXB, 2, 5, 59.000000, -179.000000, 111.054958
304168980,00010010001000010100000000010100,PXB, 2, 1, 59.000000, 0.000000, -68.945042
304168984,00010010001000010100000000011000,PXB, 2, 2, 59.000000, 44.750000, -68.945042
304168988,00010010001000010100000000011100,PXB, 2, 3, 59.000000, 89.500000, -68.945042
304168992,00010010001000010100000000100000,PXB, 2, 4, 59.000000, 134.250000, -68.945042
304168996,00010010001000010100000000100100,PXB, 2, 5, 59.000000, 179.000000, -68.945042
304168976,00010010001000010100000000010000,PXB, 2, 2, 59.000000, -44.750000, -68.945042
304168972,00010010001000010100000000001100,PXB, 2, 3, 59.000000, -89.500000, -68.945042
304168968,00010010001000010100000000001000,PXB, 2, 4, 59.000000, -134.250000, -68.945042
304168964,00010010001000010100000000000100,PXB, 2, 5, 59.000000, -179.000000, -68.945042
304115732,00010010001000000111000000010100,PXB, 2, 1, 66.473206, 0.000000, 96.243229
304115736,00010010001000000111000000011000,PXB, 2, 2, 66.473206, 44.750000, 96.243229
304115740,00010010001000000111000000011100,PXB, 2, 3, 66.473206, 89.500000, 96.243229
304115744,00010010001000000111000000100000,PXB, 2, 4, 66.473206, 134.250000, 96.243229
304115748,00010010001000000111000000100100,PXB, 2, 5, 66.473206, 179.000000, 96.243229
304115728,00010010001000000111000000010000,PXB, 2, 2, 66.473206, -44.750000, 96.243229
304115724,00010010001000000111000000001100,PXB, 2, 3, 66.473206, -89.500000, 96.243229
304115720,00010010001000000111000000001000,PXB, 2, 4, 66.473206, -134.250000, 96.243229
304115716,00010010001000000111000000000100,PXB, 2, 5, 66.473206, -179.000000, 96.243229
304164884,00010010001000010011000000010100,PXB, 2, 1, 66.473206, 0.000000, -83.756771
304164888,00010010001000010011000000011000,PXB, 2, 2, 66.473206, 44.750000, -83.756771
304164892,00010010001000010011000000011100,PXB, 2, 3, 66.473206, 89.500000, -83.756771
304164896,00010010001000010011000000100000,PXB, 2, 4, 66.473206, 134.250000, -83.756771
304164900,00010010001000010011000000100100,PXB, 2, 5, 66.473206, 179.000000, -83.756771
304164880,00010010001000010011000000010000,PXB, 2, 2, 66.473206, -44.750000, -83.756771
304164876,00010010001000010011000000001100,PXB, 2, 3, 66.473206, -89.500000, -83.756771
304164872,00010010001000010011000000001000,PXB, 2, 4, 66.473206, -134.250000, -83.756771
304164868,00010010001000010011000000000100,PXB, 2, 5, 66.473206, -179.000000, -83.756771
305197076,00010010001100001111000000010100,PXB, 3, 1, 102.000000, 0.000000, -99.086957
305197080,00010010001100001111000000011000,PXB, 3, 2, 102.000000, 44.750000, -99.086957
305197084,00010010001100001111000000011100,PXB, 3, 3, 102.000000, 89.500000, -99.086957
305197088,00010010001100001111000000100000,PXB, 3, 4, 102.000000, 134.250000, -99.086957
305197092,00010010001100001111000000100100,PXB, 3, 5, 102.000000, 179.000000, -99.086957
305197072,00010010001100001111000000010000,PXB, 3, 2, 102.000000, -44.750000, -99.086957
305197068,00010010001100001111000000001100,PXB, 3, 3, 102.000000, -89.500000, -99.086957
305197064,00010010001100001111000000001000,PXB, 3, 4, 102.000000, -134.250000, -99.086957
305197060,00010010001100001111000000000100,PXB, 3, 5, 102.000000, -179.000000, -99.086957
305156116,00010010001100000101000000010100,PXB, 3, 1, 102.000000, 0.000000, 80.913043
305156120,00010010001100000101000000011000,PXB, 3, 2, 102.000000, 44.750000, 80.913043
305156124,00010010001100000101000000011100,PXB, 3, 3, 102.000000, 89.500000, 80.913043
305156128,00010010001100000101000000100000,PXB, 3, 4, 102.000000, 134.250000, 80.913043
305156132,00010010001100000101000000100100,PXB, 3, 5, 102.000000, 179.000000, 80.913043
305156112,00010010001100000101000000010000,PXB, 3, 2, 102.000000, -44.750000, 80.913043
305156108,00010010001100000101000000001100,PXB, 3, 3, 102.000000, -89.500000, 80.913043
305156104,00010010001100000101000000001000,PXB, 3, 4, 102.000000, -134.250000, 80.913043
305156100,00010010001100000101000000000100,PXB, 3, 5, 102.000000, -179.000000, 80.913043
305192980,00010010001100001110000000010100,PXB, 3, 1, 107.000000, 0.000000, -117.176836
305192984,00010010001100001110000000011000,PXB, 3, 2, 107.000000, 44.750000, -117.176836
305192988,00010010001100001110000000011100,PXB, 3, 3, 107.000000, 89.500000, -117.176836
305192992,00010010001100001110000000100000,PXB, 3, 4, 107.000000, 134.250000, -117.176836
305192996,00010010001100001110000000100100,PXB, 3, 5, 107.000000, 179.000000, -117.176836
305192976,00010010001100001110000000010000,PXB, 3, 2, 107.000000, -44.750000, -117.176836
305192972,00010010001100001110000000001100,PXB, 3, 3, 107.000000, -89.500000, -117.176836
305192968,00010010001100001110000000001000,PXB, 3, 4, 107.000000, -134.250000, -117.176836
305192964,00010010001100001110000000000100,PXB, 3, 5, 107.000000, -179.000000, -117.176836
305152020,00010010001100000100000000010100,PXB, 3, 1, 107.000000, 0.000000, 62.823164
305152024,00010010001100000100000000011000,PXB, 3, 2, 107.000000, 44.750000, 62.823164
305152028,00010010001100000100000000011100,PXB, 3, 3, 107.000000, 89.500000, 62.823164
305152032,00010010001100000100000000100000,PXB, 3, 4, 107.000000, 134.250000, 62.823164
305152036,00010010001100000100000000100100,PXB, 3, 5, 107.000000, 179.000000, 62.823164
305152016,00010010001100000100000000010000,PXB, 3, 2, 107.000000, -44.750000, 62.823164
305152012,00010010001100000100000000001100,PXB, 3, 3, 107.000000, -89.500000, 62.823164
305152008,00010010001100000100000000001000,PXB, 3, 4, 107.000000, -134.250000, 62.823164
